text,intent,tags
áo cho bé 5t shop ơi,inform,B-inform#object_type O O B-inform#age O O
set này giảm k shop,request#promotion,B-inform#object_type B-inform#mention O O O
chị muốn mua cái bờm của set kia thì có bán riêng ko em,handoff,O O O O O O B-inform#object_type B-inform#mention O O O O O O
alooooo,greet,O
may sp m vua gui anh con hang k a,ask_availability,O O O O O O O O O O
125cm,inform,B-inform#height
ah uhm,agree,O O
28kg cao 130,inform,B-inform#weight O B-inform#height
e có bộ cho bé trai 3 tuổi ko,ask_if_sells,O O B-inform#object_type O B-inform#gender I-inform#gender B-inform#age I-inform#age O
có ship ko em?,ask_about_ship,O O O O
cho mình xem mẫu đi học của bạn trai 4 t và gái 7t,request#product,O O O O O O O B-inform#gender I-inform#gender B-inform#age I-inform#age O B-inform#gender B-inform#age
cho mình hỏi 2 bộ này có sz cho bé 48kg k ak,ask_if_sells#size,O O O O B-inform#object_type B-inform#mention O O O O B-inform#weight O O
shop có khẩu trang vải cho bé k ạ,ask_if_sells,O O B-inform#object_type I-inform#object_type B-inform#material O O O O
có thể mua online được ko,ask_if_sells#online,O O O O O O
cho mình đặt 1 bộ cho bé trai 15kg,order_request,O O O O B-inform#object_type O B-inform#gender I-inform#gender B-inform#weight
có những màu gì shop?,request#color,O O O O O
áo phao này có size cho bé 45kg cao 1m40 ko ạ?,ask_if_sells#size,B-inform#object_type I-inform#object_type B-inform#mention O O O O B-inform#weight O B-inform#height O O
bé nhà mình 50kg mặc vừa k ah,ask_if_fit,O O O B-inform#weight O O O O
c ơi cho em hỏi chút áo này còn sz 130k c,ask_availability#size,O O O O O O B-inform#object_type B-inform#mention O O O O
40 kg vừa ko shop,ask_if_fit,B-inform#weight I-inform#weight O O O
bên e còn sz cho bé 16 tháng 11kg k,ask_availability#size,O O O O O O B-inform#age I-inform#age B-inform#weight O
màu đỏ có k ah?,ask_if_sells,B-ask_if_sells#color I-ask_if_sells#color O O O
set này còn k ạ,ask_availability,B-inform#object_type B-inform#mention O O O
có ba lỗ ko shop,ask_if_sells,O B-inform#object_type I-inform#object_type O O
bộ này cho bé 7 tuổi e có k,ask_if_sells,B-inform#object_type B-inform#mention O O B-inform#age I-inform#age O O O
bộ này chất vải côttong hả e,request#material,B-inform#object_type I-inform#object_type O B-inform#material I-inform#material O O
có đặt online dc ko ạ,ask_if_sells#online,O O O O O O
mấy nay có size 9t k ban,ask_if_sells#size,O O O O B-inform#age O O
size 4 vừa ko ạ,ask_if_fit,O O O O O
m hỏi 2 sp này cho bé lớp 3. 42kg,inform,O O O B-inform#mention I-inform#mention O O O O B-inform#weight
em ơi các mẫu này còn size 8 ko,ask_availability#size,O O O B-inform#mention I-inform#mention O O O O
bạn còn 2 set này 6 tuổi k ạ?.,ask_availability,O O O B-inform#object_type B-inform#mention B-inform#age I-inform#age O O
"cho mình đặt 1 bộ cho bạn nữ cao 1,55 40 kg",order_request,O O O O B-inform#object_type O B-inform#gender I-inform#gender O B-inform#height B-inform#weight I-inform#weight
bên bạn có ship cod ko ạ,ask_about_ship,O O O O O O O
mình xin giá 2 sp này,request#price,O O O O B-inform#mention I-inform#mention
cái xanh kia có size 30kg k ạ,ask_if_sells#size,O B-inform#color B-inform#mention O O B-inform#weight O O
7kg ạ,inform,B-inform#weight O
"bé cao 1m20, nặng 25kg có vừa size nào ko ạ?",ask_if_fit,O O B-inform#height O B-inform#weight O O O O O O
set qua co ao mau khac k em,request_more#color,O O O O O O O O
cao 1m25,inform,O B-inform#height
bên mình còn khẩu trang k ạ,ask_availability,O O O B-inform#object_type I-inform#object_type O O
size 10 thì bạn 38kg cao 1.52m có mặc vừa k e?,ask_if_fit,O O O O B-inform#weight O B-inform#height O O O O O
còn sz 6t và 9t ko,ask_availability#size,O O B-inform#age O B-inform#age O
mẫu này có cho bé 35 kg ko shop?,ask_if_sells,B-inform#mention I-inform#mention O O O B-inform#weight I-inform#weight O O
cho m hỏi bộ này bn?,request#price,O O O B-inform#object_type B-inform#mention O
33 ký có vừa ko,ask_if_fit,B-inform#weight I-inform#weight O O O
bộ này này còn không em?,ask_availability,B-inform#mention I-inform#mention B-inform#mention O O O
mình có thể đặt hàng online k?,ask_if_sells#online,O O O O O O O
còn áo màu gì,request#color,O B-inform#object_type O O
367371185,handoff,O
mình muốn lấy bộ này nữa,order_request,O O O B-inform#object_type B-inform#mention O
m chưa thấy closet gọi chốt đơn ạ,handoff,O O O O O O O O
bộ thứthứ 2 có màu khác trắng k em,request_more#color,B-inform#object_type B-inform#mention I-inform#mention O O O B-inform#color O O
e gửi cho chị các mẫu áo phao luôn đi,request#product,O O O O O O B-inform#object_type I-inform#object_type O O
có quần legging mầu đen k ạ,ask_if_sells,O B-inform#object_type I-inform#object_type B-inform#color I-inform#color O O
mình ở cửa nam có địa chỉ nào gần,request_shop_address,O O B-inform#location I-inform#location O O O O O
mình lấy 2 bộ này sz cho bé 3tuoi 12kg,order_request,O O O B-inform#object_type B-inform#mention O O O B-inform#age B-inform#weight
thế cửa hàng ở tô hiệu ạ,request_shop_address,O O O O B-inform#location I-inform#location O
bây h shop còn chương trình sale gì k,request#promotion,O O O O O O O O O
50kg 12 tuổi mặc vừa ko e,ask_if_fit,B-inform#weight B-inform#age I-inform#age O O O O
thế bộ này lấy cho mình 1 size 7 và 1 size 8 nhé,order_request,O B-inform#object_type B-inform#mention O O O O O O O O O O O
có thể ship cho mình ko ạ,ask_about_ship,O O O O O O O
có quần dài nào cho bé gái 11t đi học k shop?,ask_if_sells,O B-inform#object_type I-inform#object_type O O B-inform#gender I-inform#gender B-inform#age O O O O
có bán hàng online k e ơi?,ask_if_sells#online,O O O O O O O
chị đặt online đc ko,ask_if_sells#online,O O O O O
nặng 45kg,inform,O B-inform#weight
cho c địa chỉ cửa hàng nào gần nhà c nhé,request_shop_address,O O O O O O O O O O O
và shop có màu gì,request#color,O O O O O
shop còn mẫu nào 23kg vừa ko ạ?,ask_if_fit,O O O O B-inform#weight O O O
mẫu này còn size 4y ko,ask_availability#size,B-inform#mention I-inform#mention O O B-inform#age O
cao 1.3m,inform,O B-inform#height
có bộ đồng phục cho bé 3 tuổi đi mẫu giáo k shop,ask_if_sells,O B-inform#object_type I-inform#object_type I-inform#object_type O O B-inform#age I-inform#age O O O O O
uh thế size nào vừa em nhỉ,ask_if_fit,O O O O O O O
có mẫu nào bé 29.30 kí vừa ko,ask_if_sells,O O O O B-inform#weight I-inform#weight O O
địa chỉ cửa hàng ở đâu b?,request_shop_address,O O O O O O O
bnhieu vậy shop,request#price,O O O
m mua online đv ko b,ask_if_sells#online,O O O O O O
size 8 tương đương bn kg shop,handoff,O O O O O O O
có màu khác ko ah,request_more#color,O O O O O
bán online k ah,ask_if_sells#online,O O O O
còn cho bé 3-4y ko ạ,ask_availability,O O O B-inform#age O O
con nhà chị cao1 m38 nặng 39 kg có vừa ko em,ask_if_fit,O O O O B-inform#height O B-inform#weight I-inform#weight O O O O
áo này bn vậy shop?,request#price,B-inform#object_type B-inform#mention O O O
cho bé 13kg,inform,O O B-inform#age
chị đặt váy hoodie này size 10 tuổi cao 1m36 nặng 34kg,inform,O O B-inform#object_type I-inform#object_type B-inform#mention O B-inform#age I-inform#age O B-inform#height O B-inform#weight
cái đó bé nhà mình mặc vừa ko bạn,ask_if_fit,B-inform#mention I-inform#mention O O O O O O O
vâng rành ạ,agree,O O O
sét này giá bn ạ?,request#price,B-inform#object_type B-inform#mention O O O
1m38 nang 35kg em,inform,B-inform#height O B-inform#weight O
shop cho mình hỏi còn áo gilee lông cho bé gái k vâgj,ask_availability,O O O O O B-inform#object_type I-inform#object_type B-inform#material O B-inform#gender I-inform#gender O O
bé gái 9 tuổi,inform,B-inform#gender I-inform#gender B-inform#age I-inform#age
cho chị mua bộ này cho bé 30kg,inform,O O O B-inform#object_type B-inform#mention O O B-inform#weight
cho m hỏi sp này còn cho bé 4-5 tuổi k ak,ask_availability,O O O B-inform#mention I-inform#mention O O O B-inform#age I-inform#age O O
nhân viên của shop có gọi cho mình báo là sp k có nhưng cứ thanh toán theo đơn hàng,handoff,O O O O O O O O O O O O O O O O O O O O
cho mình hỏi mẫu này size 8 tuổi còn ko,ask_availability#size,O O O B-inform#mention I-inform#mention O B-inform#age I-inform#age O O
thanks ad,thank,O O
"có sz cho bé 5t ko ạ, 17kg",ask_if_sells#size,O O O O B-inform#mention O O B-inform#weight
mình lấy bộ xám quần đen và bộ trắng quần hồng nhé,order_request,O O B-inform#object_type B-inform#color B-inform#object_type B-inform#color O B-inform#object_type B-inform#color B-inform#object_type B-inform#color O
bé 108 cm 19 kg,inform,O B-inform#height I-inform#height B-inform#weight I-inform#weight
ib giúp mình giá set này,request#price,O O O O B-inform#object_type B-inform#mention
sp này có dc sale ko b,request#promotion,B-inform#mention I-inform#mention O O O O O
e cảm ơn shop nha,thank,O O O O O
sét này ở trần đăng ninh còn ko ạ?,ask_availability,B-inform#object_type B-inform#mention O B-inform#location I-inform#location I-inform#location O O O
"1 bé 25kg , 1 bé 30kg",inform,O O B-inform#weight O O O B-inform#weight
màu này còn k ạ?,ask_availability,O O O O O
b ơi cho m hỏi bộ quần áo đen trắng và quần bò có còn size 6y ko ạ,ask_availability#size,O O O O O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#color I-inform#color O B-inform#object_type I-inform#object_type O O O B-inform#age O O
còn bộ này sz 9 không e?,ask_availability#size,O B-inform#object_type O O O O O
cửa hàng thanh hóa còn hàng ko shop,ask_availability,O O B-inform#location I-inform#location O O O O
còn váy này ko shop?,ask_availability,O B-inform#object_type B-inform#mention O O
cảm ơn sh ạ,thank,O O O O
e cứ gửi ảnh giúp c nhed,handoff,O O O O O O O
có cửa hàng nào ở mạn cầu giấy ko e,request_shop_address,O O O O O O B-inform#location I-inform#location O O
khẩu trang người lớn và trẻ em ngày mai có hàng ở trần đăng ninh chưa?,handoff,B-inform#object_type I-inform#object_type O O O O O O O O O O B-inform#location I-inform#location I-inform#location O
áo này có size cho bé 4 tuổi 15kg k ah,ask_if_sells#size,B-inform#object_type B-inform#mention O O O O B-inform#age I-inform#age B-inform#weight O O
có đang dc sale 30% ko shop,request#promotion,O O O O O O O
làm thế nào lấy voucher e nhỉ,handoff,O O O O O O O
mẫu này bé 30kg cao 1m35 mặc vừa ko,ask_if_fit,B-inform#mention I-inform#mention O B-inform#weight O B-inform#height O O O
có mẫu sơ mi cho bé trai nào có nơ ko,ask_if_sells,O O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender O O O O
shop còn khẩu trang người lớn ko ạ,ask_availability,O O B-inform#object_type I-inform#object_type B-inform#age I-inform#age O O
"mà giờ mình về quê rồi, mình gửi chuyển phát đôi size đc k shop",handoff,O O O O O O O O O O O O O O O
vâng ok c ah,agree,O O O O
bộ này này còn size 80 cm k shop,ask_availability#size,B-inform#mention I-inform#mention B-inform#mention O O B-inform#height I-inform#height O O
có sz cho bé cao 125cm nặng 20kg ko?,ask_if_sells#size,O O O O O B-inform#height O B-inform#weight O
mình muốn lấy chiếc váy này,order_request,O O O O B-inform#object_type B-inform#mention
mình đặt váy này size 14,order_request,O O B-inform#object_type B-inform#mention O O
các bạn còn khẩu trang kháng khuẩn ko,ask_availability,O O O B-inform#object_type I-inform#object_type O O O
váy hồng có cho trẻ 32 kg ko shop,ask_if_sells,B-inform#object_type B-inform#color O O O B-inform#weight I-inform#weight O O
"size bé 4y, 110cm, 15kg",inform,O O B-inform#age B-inform#height B-inform#weight
shop oi nvien hay chatbot vay,ask_is_bot,O O O O O O
quần này có những màu nào,request#color,B-inform#object_type B-inform#mention O O O O
bên e tl lâu quá,handoff,O O O O O
mình muốn mua online đc k?,ask_if_sells#online,O O O O O O
nhớ cho chị kt hàng,handoff,O O O O O
có màu khác nữa ko ah,request_more#color,O O O O O O
bạn 7 tuổi 30kg có size ko shop?,ask_if_sells#size,O B-inform#age I-inform#age B-inform#weight O O O O
c thấy trên live các bạn bảo mua từ 2 sp dc miễn ship ý,handoff,O O O O O O O O O O O O O O O
đợt này bên minhg có ctrinh sale ở c hàng k,request#promotion,O O O O O O O O O O O
bạn còn khẩu trang ng lớn ko ạ?,ask_availability,O O B-inform#object_type I-inform#object_type O O O O
mẫu áo khoác và quần còn sai 150 ko,ask_availability#size,O B-inform#object_type I-inform#object_type O B-inform#object_type O O O O
có mẫu nào cho bé 10 tuổi k e,ask_if_sells,O O O O O B-inform#age I-inform#age O O
có quần bò cạp chun gửi c vài mẫu nha,request#product,O B-inform#object_type I-inform#object_type O O O O O O O
cam on e nhe,thank,O O O O
cho mình xin địa chỉ shop ở hà nội,request_shop_address,O O O O O O O B-inform#location I-inform#location
e ơi bộ này còn size cho bé 6 tuổi cao 120cm nặng 22kg k,ask_availability#size,O O B-inform#object_type B-inform#mention O O O O B-inform#age I-inform#age O B-inform#height O B-inform#weight O
chị mua tặng sinh nhật,handoff,O O O O O
bé nhà chị cao 1m20 nặng 22kg vừa không em,ask_if_fit,O O O O B-inform#height O B-inform#weight O O O
c ở thanh hóa,handoff,O O B-inform#location I-inform#location
15kg 96cm vừa size nào em?,ask_if_fit,B-inform#weight B-inform#height O O O O
c ở linh đàm nhé,inform,O O B-inform#location I-inform#location O
đây là hàng bên mình may hay nhập hả bạn,handoff,O O O O O O O O O O
m đặt online đc ko vậy?,ask_if_sells#online,O O O O O O
shop gửi mình các mẫu áo dài tay đang sale nhé! cho bé trai 11 tuổi 35kg và 9 tuổi 30kg,request#product,O O O O O B-inform#object_type I-inform#object_type I-inform#object_type O O O O B-inform#gender I-inform#gender B-inform#age I-inform#age B-inform#weight O B-inform#age I-inform#age B-inform#weight
set này con size 140,ask_availability#size,B-inform#object_type B-inform#mention O O O
shop ơi váy này còn size 160 k ạ,ask_availability#size,O O B-inform#object_type B-inform#mention O O B-inform#age O O
bên em còn áo len màu trắng ko em,ask_availability,O O O B-inform#object_type I-inform#object_type B-inform#color I-inform#color O O
bộ người xương bé trai chất liệu gì vậy e,request#material,B-inform#object_type O O O O O O O O O
85cm 13kg,inform,B-inform#height B-inform#weight
hôm.nay sales ạ bạn,request#promotion,O O O O
chất liệu váy là vải gì vậy em,request#material,O O B-inform#object_type O O O O O
gửi mình ít mẫu áo bé gái nhé,request#product,O O O O B-inform#object_type B-inform#gender I-inform#gender O
mình lấy 1 váy 1 quần,order_request,O O O B-inform#object_type O B-inform#object_type
bộ này mỏng hay dầy hả b,handoff,B-inform#object_type B-inform#mention O O O O O
rất cao,inform,O O
chị úi,greet,O O
ok shop,agree,O O
shop có mẫu áo dài tay thu đông size 35klg vừa k,ask_if_fit,O O O B-inform#object_type I-inform#object_type O O O O B-inform#weight O O
