text,intent,tags
set ma cà rồng bé trai có size bé 12kg ko ạ,ask_if_sells#size,B-inform#mention O O O B-inform#gender I-inform#gender O O O B-inform#weight O O
cho mình xin mẫu và giá ạ,request#product,O O O B-inform#mention I-inform#mention O O
có đặt đc online ko ạ,ask_if_sells#online,O O O O O O
"bạn ơi cho mình hỏi, khuyến mãi có bán online ko?",ask_if_sells#online,O O O O O O O O O O O
có áo khoác nào cỡ cho bạn 13-14 tuổi 52 kg ko em ?,ask_if_sells,O B-inform#object_type I-inform#object_type O O O O B-inform#age I-inform#age B-inform#weight I-inform#weight O O O
sale đến khi nào e,request#promotion,O O O O O
cám ơn chị tư vấn nhew,thank,O O O O O O
có ship hem ah,ask_about_ship,O O O O
có quần đi học k e,ask_if_sells,O B-inform#object_type O O O O
nặng 26kg,inform,O B-inform#weight
có quần dài cho trẻ lớp 4 ko a,ask_if_sells,O B-inform#object_type I-inform#object_type O O B-inform#age I-inform#age O O
nhà thuốc 700 quang trung - la khê - hà đông - hn số đt: 0985882238,handoff,O O O O O O B-inform#location I-inform#location O B-inform#location I-inform#location O B-inform#location I-inform#location O O
cho mình xem mẫu áo phao nhed,request#product,O O O O B-inform#object_type I-inform#object_type O
b gửi mình xin địa chỉ cụ thể nhé,request_shop_address,O O O O O O O O O
bạn có váy người lớn ko,ask_if_sells,O O B-inform#object_type B-inform#age I-inform#age O
linh đàm còn khg bạn,ask_availability,B-inform#location I-inform#location O O O
áo này có cỡ bạn 43 kg không,ask_if_sells#size,B-inform#object_type B-inform#mention O O O B-inform#weight I-inform#weight O
alooo b ơiii,greet,O O O
co mau ao so mi coc tay cho be trai 10t k ban,ask_if_sells,O O B-inform#object_type I-inform#object_type I-inform#object_type O O O B-inform#gender I-inform#gender B-inform#age O O
bạn ý 25kg cao 128cm,inform,O O B-inform#weight O B-inform#height
không em nhé con chị phải mặc sz 9,handoff,O O O O O O O O O
cao 1m2 nặng 23kg e nhé,inform,O B-inform#height O B-inform#weight O O
chất liệu nhung à b?,request#material,O O B-inform#material O O
"bế nha chị cao 1,28m nặng 23 kg mặc số 8 vừa ko em",ask_if_fit,O O O O B-inform#height O B-inform#weight I-inform#weight O O O O O O
mih ở đn,inform,O O B-inform#location
dạ bên m có áo len gài nút nào cho bé e k ạ,ask_if_sells,O O O O B-inform#object_type I-inform#object_type O O O O O O O O
em cho c xem mẫu bộ ngủ mà đang dc khuyến mại cho bé gái size 40kg nhé,request#product,O O O O O B-inform#object_type I-inform#object_type O O O O O O B-inform#gender I-inform#gender O B-inform#weight O
e check giúp c set này còn ở nam định k,ask_availability,O O O O B-inform#object_type B-inform#mention O O B-inform#location I-inform#location O
vâng đúng màu e chọn,agree,O O O O O
em ơi check giúp chị với,handoff,O O O O O O
bé gái 107cm nặng 17kg bé trai 38kg 12 tuổi,inform,B-inform#gender I-inform#gender B-inform#height O B-inform#weight B-inform#gender I-inform#gender B-inform#weight B-inform#age I-inform#age
cửa hàng ở đâu vậy,request_shop_address,O O O O O
những bộ này có của bé 11t ko ạ,ask_if_sells,O B-inform#object_type B-inform#mention O O O B-inform#age O O
có gilê tay dài ko e,ask_if_sells,O B-inform#object_type O O O O
bên em còn mẫu bé trai nào ko gửi chị hình ảnh đc ko?,request#product,O O O O B-inform#gender I-inform#gender O O O O O O O O
bạn cho mình chính xác địa chỉ có ở hn với,request_shop_address,O O O O O O O O O B-inform#location O
"b ơi, cho mình xin địa chỉ cửa hàng ở thái hà với ạ",request_shop_address,O O O O O O O O O O B-inform#location I-inform#location O O
bên bạn có ship ko a,ask_about_ship,O O O O O O
có ship k ạ? cho mình xem ảnh,ask_about_ship,O O O O O O O O
cảm ơn bạn nhé để mình ghé qua trực tiếp cửa hàng chọn cho con,thank,O O O O O O O O O O O O O O O
shop có thể cho mình xem một số mẫu đc k ạ,handoff,O O O O O O O O O O O O
size 3 18kg vừa k e,ask_if_fit,O O B-inform#weight O O O
nặng 45kg,inform,O B-inform#weight
bé cao 103cm,inform,O O B-inform#height
mh cảm ơn ạ,thank,O O O O
ở huế có áo cho bé trai 9tuoi 45kg ko,ask_if_sells,O B-inform#location O B-inform#object_type O B-inform#gender I-inform#gender B-inform#age B-inform#weight O
bên mình có áo dài cho bé trai 3t ko ạ?,ask_if_sells,O O O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender B-inform#age O O
cao gần 1m1 em ạ,inform,O O B-inform#height O O
bộ này này còn size cho bé 20kg cao 1m12 ko shop ơi,ask_availability#size,B-inform#mention I-inform#mention B-inform#mention O O O O B-inform#weight O B-inform#height O O O
shop còn bộ dài tay bé gái 8 tuoi ko,ask_availability,O O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#gender I-inform#gender B-inform#age I-inform#age O
mấy mẫu này còn size cho bé 13 tháng k shop,ask_availability#size,O B-inform#mention I-inform#mention O O O O B-inform#age I-inform#age O O
m còn trắng k em,ask_availability,O O B-ask_availability#color O O
có màu khác nữa ko ah,request_more#color,O O O O O O
vải gì ?,request#material,O O O
sz cho bé 8 tuổi cao 133 nặng 23kg,inform,O O O B-inform#age I-inform#age O B-inform#height O B-inform#weight
shop oi mih lấy 1 cái size 6 nhe,order_request,O O O O O O O O O
bạn ship cho mình đc k?,ask_about_ship,O O O O O O
cảm ơn shop có gì m liên hệ lại sau,thank,O O O O O O O O O O
shop cho m hỏi set áo trắng chân váy bò có sz 1m45 48kg ko ah,ask_if_sells#size,O O O O B-inform#object_type B-inform#object_type B-inform#color B-inform#object_type I-inform#object_type B-inform#material O O B-inform#height B-inform#weight O O
web không cập nhật hàng sale ạ,handoff,O O O O O O O
chính sách ntn,handoff,O O O
sz 5 tuổi tầm bao nhiều kg mặc ạ?,ask_if_fit,O B-inform#age I-inform#age O O O O O O
bé nhà mình 7 tuổi. nặng 22kg cao 1.25m,inform,O O O B-inform#age I-inform#age O B-inform#weight O B-inform#height
chất vải gì đó shop?,request#material,O O O O O
còn 2 aoa này size bé 7 tuổi k ạ,ask_availability#size,O O B-inform#object_type B-inform#mention O O B-inform#age I-inform#age O O
mẫu này bé 30kg cao 1m35 mặc vừa ko,ask_if_fit,B-inform#mention I-inform#mention O B-inform#weight O B-inform#height O O O
bộ này bn shop oi,request#price,B-inform#object_type B-inform#mention O O O
k online à,ask_if_sells#online,O O O
mình muốn đặt mua hai váy này sz5,order_request,O O O O O B-inform#object_type B-inform#mention O
gửi t về địa chỉ,request_shop_address,O O O O O
bé cao 105 nặng 24 kg vừa k ạ,ask_if_fit,O O B-inform#height O B-inform#weight I-inform#weight O O O
báo giá jup c bộ này nhé,request#price,O O O O B-inform#object_type B-inform#mention O
mag web ko cập nhật mẫu mới,handoff,O O O O O O O
có mẫu nào cho bé trai học lớp 6 k shop?,ask_if_sells,O O O O B-inform#gender I-inform#gender O B-inform#age I-inform#age O O
mình lấy hai cái này nhé,order_request,O O O B-inform#mention I-inform#mention O
còn màu khác nữa ko shop,request_more#color,O O O O O O
bé nhà mình 15 kg có sai vừa ko,ask_if_fit,O O O B-inform#weight I-inform#weight O O O O
shop ơi. cho tớ hỏi hai mẫu này của nam có còn size cho bạn 34-35kg k,ask_availability#size,O O O O O O B-inform#mention I-inform#mention O O O O O O O B-inform#weight O
ben bạn còn bán trên shoppe nua ko,handoff,O O O O O O O O
bộ này bên m còn sz 120 k ạ b,ask_availability#size,B-inform#object_type B-inform#mention O O O O O O O O
ok ship cod cho c nhé!,ask_about_ship,O O O O O O
"m lấy 3 áo gấu trước đã nhé 2 size 6 và 1 size 8 liền kề 377 - 378 khu 27 - 28 đô thị mới dương nội, lê trọng tấn, hà đông linh 0944965569",order_request,O O O B-inform#object_type O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-inform#location I-inform#location O O
cho mihnf hỏi chương trình sale off 50%,request#promotion,O O O O O O O O
cho mình đặt bộ này cho bé 9 t nhé,order_request,O O O B-inform#object_type B-inform#mention O O B-inform#age I-inform#age O
bé trai 20kg 1m,inform,B-inform#age I-inform#age B-inform#weight B-inform#height
15 cân ạ,inform,B-inform#weight I-inform#weight O
bạn ơi áo này sẵn size to nhất ở cửa hàng nào tại hà nội ạ,handoff,O O B-inform#object_type B-inform#mention O O O O O O O O O B-inform#location I-inform#location O
mình muốn mua 2 áo .size 110 và 120,inform,O O O O B-inform#object_type O O O O
thanks b nha đặt hàng m sẽ báo lại nhé,thank,O O O O O O O O O O
bên mình ship code k ạ?,ask_about_ship,O O O O O O
mình muốn mua cho bé nam,inform,O O O O B-inform#gender I-inform#gender
cao 128cm,inform,O B-inform#height
áo hồng trái tim sz 5,inform,B-inform#object_type B-inform#color O O O O
địa chỉ chị,request_shop_address,O O O
vậy váy này có size bé 23 kg k ạ,ask_if_sells#size,O B-inform#object_type B-inform#mention O O O B-inform#weight I-inform#weight O O
"em ơi, mẫu này bên e còn size cho bé 12 tuổi và bé 6 tuổi ko",ask_availability#size,O O B-inform#mention I-inform#mention O O O O O O B-inform#age I-inform#age O O B-inform#age I-inform#age O
cho m hỏi còn 2 bộ này size bé 8t 36 kg k nhỉ,ask_availability#size,O O O O O B-inform#object_type B-inform#mention O O B-inform#age B-inform#weight I-inform#weight O O
cho mình xin địa chỉ các cửa hàng update mới nhất,request_shop_address,O O O O O O O O O O O
có đc sale ko shop,request#promotion,O O O O O
m có thể mag ra cửa handg m đổi dc k ?,handoff,O O O O O O O O O O O O
cho mình hỏi 3 mẫu này có đang được sale tại cửa hangd ko a,request#promotion,O O O O B-inform#mention I-inform#mention O O O O O O O O O
co phai bot khong,ask_is_bot,O O O O
cao 1m4 và nặng 40kg e,inform,O B-inform#height O O B-inform#weight O
có địa chỉ hải phòng ko shop,request_shop_address,O O O B-inform#location I-inform#location O O
cửa hàng mình địa chỉ ở đâu?,request_shop_address,O O O O O O O
check giúp c các mẫu trong hình có còn size cho bạn cao 1m33 27kg k,ask_availability#size,O O O O O O O O O O O O O B-inform#height B-inform#weight O
mua 1 con màu nâu về rồi nhưng bạn ấy ko thích,handoff,O O O B-inform#color I-inform#color O O O O O O O
vì tài khoản của m trên shoppe bị mất,handoff,O O O O O O O O O
bé 5 tuổi có size vừa ko ạ,ask_if_fit,O B-inform#age I-inform#age O O O O O
cho mình hỏi có mẫu này cho bé 5 tuổi 19 kg k ạ,ask_if_sells,O O O O B-inform#mention I-inform#mention O O B-inform#age I-inform#age B-inform#weight I-inform#weight O O
thanks shop tư vấn nhiệt tình,thank,O O O O O O
khẩu trang còn k sh?,ask_availability,B-inform#object_type I-inform#object_type O O O
shop cho mình hỏi còn bộ này cho bé cao 1m 32. nặng 30kg không?,ask_availability,O O O O O B-inform#object_type B-inform#mention O O O B-inform#height I-inform#height O B-inform#weight O
bên mình có ship cod k,ask_about_ship,O O O O O O
thanks c ạ,thank,O O O
mẫu này có màu đỏ k ad,ask_if_sells,B-inform#mention I-inform#mention O B-ask_if_sells#color I-ask_if_sells#color O O
3 cái váy c gửi còn ko,ask_availability,O O B-inform#object_type O O O O
nơn có màu đen ko bạn,ask_if_sells,B-inform#object_type O B-ask_if_sells#color I-ask_if_sells#color O O
có bán online ko bann,ask_if_sells#online,O O O O O
bộ này 8kg vừa k shop,ask_if_fit,B-inform#object_type B-inform#mention B-inform#weight O O O
còn áo này không ạ,ask_availability,O B-inform#object_type B-inform#mention O O
mình cảm ơn,thank,O O O
có những màu gì nữa thế ạ,request_more#color,O O O O O O O
có khuyến mãi gì ko e,request#promotion,O O O O O O
mình muốn mua cho bé 5 tuổi 22kg cao 1m1,request#product,O O O O O B-inform#age I-inform#age B-inform#weight O B-inform#height
con chị 36 kg. 10 tuổi có mặc vừa ko em,ask_if_fit,O O B-inform#weight I-inform#weight B-inform#age I-inform#age O O O O O
em cảm ơn j,thank,O O O O
cho bé 2 tuổi k nhỉ,inform,O O B-inform#age I-inform#age O O
tu dong tra loi a shop,ask_is_bot,O O O O O O
"bé 17,5 kg cao 107 cm",inform,O B-inform#weight I-inform#weight O B-inform#height I-inform#height
k còn màu vàng hay màu đỏ đô ah,ask_availability,O O B-ask_availability#color I-ask_availability#color O B-ask_availability#color I-ask_availability#color I-ask_availability#color O
có chân váy nào cho bé 8y 28kg ko ah,ask_if_sells,O B-inform#object_type I-inform#object_type O O O B-inform#age B-inform#weight O O
mình mua sale off ở shopee,handoff,O O O O O O
có bộ đồ mặc nhà cho bạn 50 kg ko bạn,ask_if_sells,O B-inform#object_type O O O O O B-inform#weight I-inform#weight O O
bé cao 1.32 nặng 28kg,inform,O O B-inform#height O B-inform#weight
cho em size 5 đc ko ạ,handoff,O O O O O O O
cái xanh kia có size 30kg k ạ,ask_if_sells#size,O B-inform#color B-inform#mention O O B-inform#weight O O
mẫu này còn ko bạn,ask_availability,B-inform#mention I-inform#mention O O O
17kg m05,inform,B-inform#weight B-inform#height
trang web hiển thị giỏ hàng 5sp mà mở ra ko có sp nào để mua á shop,handoff,O O O O O O O O O O O O O O O O O O
16kg vừa kg b,ask_if_fit,B-inform#weight O O O
bao nhiêu ạ,request#price,O O O
co sz 2 tuổi ko b,ask_if_sells#size,O O B-inform#age I-inform#age O O
còn bộ này cho bé 54kg cao 1m55 không bạn,ask_availability,O B-inform#object_type B-inform#mention O O B-inform#weight O B-inform#height O O
có size cho bé 7t nặng 25kg và 3t nặng 17kg ko,ask_if_sells#size,O O O O B-inform#age O B-inform#weight O B-inform#age O B-inform#weight O
em còn mẫu nào mà 46kg 11 tuổi thì gửi cho chị em nha,request#product,O O O O O B-inform#weight B-inform#age I-inform#age O O O O O O
co ao khoac dày cho bé gai 4-5 tuoi k ạ,ask_if_sells,O B-inform#object_type I-inform#object_type O O O O B-inform#age I-inform#age O O
bên mình nghỉ chưa ah,handoff,O O O O O
set này bn vậy ad?,request#price,B-inform#object_type B-inform#mention O O O
chất vải gì b,request#material,O O O O
váy này b còn size 4 k?,ask_availability#size,B-inform#object_type B-inform#mention O O O O O
1 cái size 5 đó em,inform,O O O O O O
bạn có mẫu đầm nào bé 8 tuổi gửi mình,request#product,O O O B-inform#object_type O O B-inform#age I-inform#age O O
set nay bao nhiêu shop,request#price,B-inform#object_type B-inform#mention O O O
shop còn những set này sz 9 tuổi 25kg k ạ,ask_availability#size,O O O B-inform#object_type B-inform#mention O B-inform#age I-inform#age B-inform#weight O O
ah bạn oie,greet,O O O
còn bộ đồ nào chỉ bán onl nữa gửi hình m xem chọn thêm đc j ko nhé,handoff,O B-inform#object_type O O O O O O O O O O O O O O O O
bộ này có sz cho bé 50kg ko,ask_if_sells#size,B-inform#object_type B-inform#mention O O O O B-inform#weight O
mình muốn mua quần mã hàng này size 3 ạ,inform,O O O B-inform#object_type O B-inform#mention I-inform#mention O O O
bên mình có đồ bơi cho bé trai khoảng 16kg không,ask_if_sells,O O O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender O B-inform#weight O
