text,intent,tags
c muốn mua ghế hơi richel,inform,O O O B-inform#object_type I-inform#object_type B-inform#brand
Chất liệu ghế thì sao b,request#material,O O B-inform#object_type O O O
Cầu trượt nữa đúng màu,request#color,B-inform#object_type I-inform#object_type O O O
Khi nào có sz M mình sẽ lhe với shop Cảm ơn b nha,thanks,O O O B-inform#size I-inform#size O O O O O O O O O
Còn cái xe tập đi tròn mà đút chân vào đấy thì thích hợp cho bé từ bao lâu đến bao lâu hả bạn?,request#age_of_use,O O B-inform#object_type I-inform#object_type I-inform#object_type O O O O O O O O O O O O O O O O O O O
Cái hoa này cũng chicco đúng ko bạn,ask_confirm,O O O O B-ask_confirm#brand O O O
Shop ơi gửi cho mình xem hình ảnh của bể bơi thành cao vs ạ,request#image,O O O O O O O O O B-inform#object_type I-inform#object_type O O O O
1 năm à e ?,ask_confirm,B-ask_confirm#guarantee I-ask_confirm#guarantee O O O
Nay bang gi ban oi,request#material,O O O O O
Nặng bn kg b,request#weight,O O O O
Không phải 499,deny,O O B-deny#price
M k thích bọc long cừu vì nóng,deny,O O O O B-deny#material I-deny#material O O
Đc bảo hành 1 năm fai ko shop,ask_confirm,O B-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee O O O
Sh ơi còn ghế đa năng bonbebe k ạ,inform,O O O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#brand O O
Van con bot 200k phai khong ban,ask_confirm,O O B-ask_confirm#promotion I-ask_confirm#promotion O O O
Mau nay cho be tu bao nhieu thang ngoi duoc ah,request#age_of_use,O O O O O O O O O O O
Cho mình màu hồng,inform,O O B-inform#color I-inform#color
còn giường hồng ko e,inform,O B-inform#object_type B-inform#color O O
Ghế hơi còn ko b,inform,B-inform#object_type I-inform#object_type O O O
Chiều rộng khoảng 2m*2.2 nhỉ,ask_confirm,O O O B-ask_confirm#size O
Vậy giá 1200 hay 749k ạ,ask_confirm,O O B-ask_confirm#price O O O
thảm Có cái màu đỏ ko shop,inform,B-inform#object_type O O B-inform#color I-inform#color O O
K lấy chắn giường ạ,deny,O O B-deny#object_type I-deny#object_type O
Có màu be đỏ k ạ,ask_confirm,O B-ask_confirm#color I-ask_confirm#color I-ask_confirm#color O O
Khăn giấy ướt của nhật à,ask_confirm,B-inform#object_type I-inform#object_type I-inform#object_type O B-ask_confirm#origin O
E mún mua bàn chải chuối,inform,O O O B-inform#object_type I-inform#object_type O
m cảm ơn b nhé,thanks,O O O O O
Còn màu trắng kem như hình k ạ,ask_confirm,O B-ask_confirm#color I-ask_confirm#color I-ask_confirm#color O O O O
vâng đành thế a,agree,O O O O
cho mình hỏi có kệ đựng đồ chơi e bé ko,inform,O O O O B-inform#object_type I-inform#object_type O O O O O
Em hồng là 1290k đúng ko bạn,ask_confirm,O B-inform#color O B-ask_confirm#price O O O
Trọng lượng dưới 20 kg hok shop,ask_confirm,O O O B-inform#weight I-inform#weight O O
Bằng gì ạ,request#material,O O O
Shop ơi cái này hàng của Trung Quốc hả shop,ask_confirm,O O O O O O B-ask_confirm#origin I-ask_confirm#origin O O
xe này cao 75 cm hay 57 cm vậy s,ask_confirm,B-inform#object_type O O B-ask_confirm#size I-ask_confirm#size O O O O O
Nuk này là da hay thuỷ tinh ạ,ask_confirm,O O O B-ask_confirm#material O O O O
Chac cung tam 10kg nhi,ask_confirm,O O O B-ask_confirm#weight O
Mua đợt này ghế rung bớt 200k mỗi sản phẩm hả,ask_confirm,O O O B-inform#object_type I-inform#object_type B-ask_confirm#promotion I-ask_confirm#promotion O O O O
Cho e xem ảnh với ạ,request#image,O O O O O O
ng hay bot,ask_is_bot,O O O
Hàng của TQ ?,ask_confirm,O O B-ask_confirm#origin O
Đúng rôi bạn,agree,O O O
Mua 2 cái có đc giảm giá ko ạ,request#promotion,O O O O O O O O O
K phải là silocon ạ,deny,O O O B-deny#material O
K phai 2tr2,deny,O O B-deny#price
đây là nồi ủ nấu cháo đúng ko b,ask_confirm,O O B-ask_confirm#object_type I-ask_confirm#object_type I-ask_confirm#object_type I-ask_confirm#object_type O O O
Bể bơi doctor dolphin,inform,B-inform#object_type I-inform#object_type B-inform#brand I-inform#brand
M k thích bọc cao su vì nóng,deny,O O O O B-deny#material I-deny#material O O
Ko phải dạng gối này cậu ạ Dạng chặn cả tay í,deny,O O O B-deny#object_type O O O O O O O O
hàng nội địa trung ah b,ask_confirm,O O O B-ask_confirm#origin O O
Độ năng của nôi bn?,request#weight,O O O B-inform#object_type O
Tam 2tr may a,inform,O B-inform#price O O
Hop dung ti có hàng kg ban,inform,B-inform#object_type I-inform#object_type O O O O O
Ko phải 2-3tr,deny,O O B-deny#price
Hàng tomorow chính hãng ah,ask_confirm,O B-ask_confirm#brand O O O
ALO Ạ,greet,O O
Shop cho minh hỏi đây la bộ ăn dặm cho bé ăn dặm pk a,ask_confirm,O O O O O O B-ask_confirm#object_type I-ask_confirm#object_type I-ask_confirm#object_type O O O O O O
Này là của hãng nào ak,request#brand,O O O O O O
Mẫu này chất liệu là long cừu hay sao vậy ạ,ask_confirm,O O O O O B-ask_confirm#material I-ask_confirm#material O O O O
Cầu trượt cao bn vậy c,request#size,B-inform#object_type I-inform#object_type O O O O
Chatbot à shop ơi,ask_is_bot,O O O O
Chứ ko phải thuỷ tinh,deny,O O O B-deny#material I-deny#material
Cho t ảnh thật xe tập đi,request#image,O O O O B-inform#object_type I-inform#object_type I-inform#object_type
K phai 200,deny,O O B-deny#price
Bằng thủy tính ạh,ask_confirm,O B-ask_confirm#material I-ask_confirm#material O
Ko phải 299,deny,O O B-deny#price
Ấy ơi tớ muốn mua máy hút sữa avent,inform,O O O O O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#brand
650 ha shop,ask_confirm,B-ask_confirm#price O O
Còn vàng đất ko ạ?,ask_confirm,O B-ask_confirm#color I-ask_confirm#color O O
Alooooo,greet,O
Có xe nào bh 12thang không shop,inform,O O O B-inform#guarantee I-inform#guarantee O O
mẫu quây này z XL trắng ghi còn k ạ,inform,O B-inform#object_type O O B-inform#size B-inform#color I-inform#color O O O
Ghe co nang khong,request#weight,B-inform#object_type O O O
Thảm silicon có những hãng nào vậy,request#brand,B-inform#object_type B-inform#material O O O O O
C ơi bể bơi của bé kích thước thế nào ạ,request#size,O O B-inform#object_type I-inform#object_type O O O O O O O
Và nặng 3 can nhé,inform,O O B-inform#weight I-inform#weight O
máy bảo hành 2 năm chuẩn hàng cty chứ bạn,ask_confirm,O B-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee O O O O O
K phải ghế oto e ơi,deny,O O B-deny#object_type I-deny#object_type O O
xe tập đi này của ai sản xuất vậy a,request#brand,B-inform#object_type I-inform#object_type I-inform#object_type O O O O O O O
Cái nay bằng silicon đúng ko nhỉ,ask_confirm,O O O B-ask_confirm#material O O O
Minh thấy co ghi bao hanh bảo hành toàn quốc 2 năm ha shop,ask_confirm,O O O O O O B-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee O O
Balo này 170k ạ???,ask_confirm,B-inform#object_type O B-ask_confirm#price O
xe joovy này k có màu đen hả b,inform,B-inform#object_type B-inform#brand O O O B-inform#color I-inform#color O O
Ghế ô tô cho trẻ em giá dưới 7tr,inform,B-inform#object_type I-inform#object_type I-inform#object_type O O O O O B-inform#price
Cái này có bh 12thang,inform,O O O B-inform#guarantee I-inform#guarantee
Còn bớt 200k không shop,ask_confirm,O B-ask_confirm#promotion I-ask_confirm#promotion O O
ko phải 1 lít,deny,O O B-deny#size I-deny#size
máy pha sữa nhật bnhiu vay ạ,request#price,B-inform#object_type I-inform#object_type I-inform#object_type B-inform#origin O O O
ko phải 70cm,deny,O O B-deny#size
b oi bên bạn có giường Đài Loan ko,inform,O O O O O B-inform#object_type B-inform#origin I-inform#origin O
Ma m con xe luddy mau xanh lá k?,inform,O O O B-inform#object_type B-inform#brand B-inform#color I-inform#color I-inform#color O
Cho m hoi bể bơi nay bàng chât gi ạ,request#material,O O O B-inform#object_type I-inform#object_type O O O O O
Và nặng 11 kg nhé,inform,O O B-inform#weight I-inform#weight O
Shop ơi bàn chải giá thế nào ạ,request#price,O O B-inform#object_type I-inform#object_type O O O O
"be minh 3 thang, dùng ghế ô tô nào nhỉ",inform,O O B-inform#age_of_use I-inform#age_of_use O B-inform#object_type I-inform#object_type I-inform#object_type O O
Mà màu xanh ghi đúng k b,ask_confirm,O B-ask_confirm#color I-ask_confirm#color I-ask_confirm#color O O O
Chứ ko phải nhôm,deny,O O O B-deny#material
Vậy giá quây size s là 1690,ask_confirm,O O B-inform#object_type B-inform#size I-inform#size O B-ask_confirm#price
Đây là ghế ngồi ăn hay ghế rung,ask_confirm,O O B-ask_confirm#object_type I-ask_confirm#object_type I-ask_confirm#object_type O O O
t cám ơn nhé,thanks,O O O O
chắc đây là đồ hản quốc bạn nhỉ?,ask_confirm,O O O O B-ask_confirm#origin I-ask_confirm#origin O O
Bên shop có bán bộ Pigeon của Nhật ko .. bộ chế biến ăn dặm ý,inform,O O O O O B-inform#brand O B-inform#origin O O B-inform#object_type I-inform#object_type I-inform#object_type O O O
K phai 1.050.000,deny,O O B-deny#price
Ko phải hàng nhật,deny,O O O B-deny#origin
Vâng Shop ơi Shop còn khuyến mãi miếng lót thấm sữa ko ạ,request#promotion,O O O O O O O O B-inform#object_type I-inform#object_type I-inform#object_type O O
Chương trình km giảm giảm 50 còn có không shop,ask_confirm,O O O O B-ask_confirm#promotion I-ask_confirm#promotion O O O O
Bh 2 năm phải ko e,ask_confirm,O B-ask_confirm#guarantee I-ask_confirm#guarantee O O O
Có thể dùng đến mấy tuổi hả em,request#age_of_use,O O O O O O O O
Em cám ơn,thanks,O O O
590k là 100% silicon ạ,ask_confirm,B-inform#price O O B-ask_confirm#material O
Thương thì mấy tháng cho bé ngồi ghế ô tô đc nhỉ,request#age_of_use,O O O O O O O B-inform#object_type I-inform#object_type I-inform#object_type O O
Của nutribaby plus đây hả shop ơi,ask_confirm,O B-ask_confirm#brand I-ask_confirm#brand O O O O
Gối là gối bằng châtz liệu j vậy,request#material,O O B-inform#object_type O O O O O
Giấy ướt có ct gì ko e,request#promotion,B-inform#object_type I-inform#object_type O O O O O
Ghế rung còn màu j khác ko,request#color,B-inform#object_type I-inform#object_type O O O O O
thì giá vẫn là 990k chứ,ask_confirm,O O O O B-ask_confirm#price O
hang cua nuoc nao sh,request#origin,O O O O O
Của dnee phải k ạ?,ask_confirm,O B-ask_confirm#brand O O O
shop cho mình hỏi ghế ô tô này dùng đc cho trẻ 4 tháng k ạ,ask_confirm,O O O O B-inform#object_type I-inform#object_type I-inform#object_type O O O O O B-ask_confirm#age_of_use I-ask_confirm#age_of_use O O
Van con 60 % phai khong ban,ask_confirm,O O B-ask_confirm#promotion I-ask_confirm#promotion O O O
Chac cung tam dưới 13 kg nhi,ask_confirm,O O O B-ask_confirm#weight I-ask_confirm#weight I-ask_confirm#weight O
Bạn ơi còn cái đồ chơi cầu trượt nào giá tầm 1 triệu ko,inform,O O O O O O B-inform#object_type I-inform#object_type O O O B-inform#price I-inform#price O
nôi có bảo hành k ạ,request#guarantee,B-inform#object_type O O O O O
zacaros của nước nào bạn,request#origin,B-inform#brand O O O O
Ghế rung nhún có nhạc cao cấp Joie Dreamer Anh,inform,B-inform#object_type I-inform#object_type O O O O O B-inform#brand I-inform#brand B-inform#origin
Sh cho e xem ảnh web bộ chế biến bên sh cho e xem đc k ạ,request#image,O O O O O O B-inform#object_type I-inform#object_type I-inform#object_type O O O O O O O O
Kệ bằng chất liệu gì vậy bạn?,request#material,B-inform#object_type O O O O O O
Của motherk phải k ạ?,ask_confirm,O B-ask_confirm#brand O O O
Dày bao nhiu ạ,request#size,O O O O
"B ơi, xe nadle màu vàng còn hàng ko b",inform,O O B-inform#object_type I-inform#object_type B-inform#color I-inform#color O O O O
Bạn gửi link shopee giúp mình nhé,request#link,O O O O O O O
Chứ ko phải silicone,deny,O O O B-deny#material
M k thích bọc xop vì nóng,deny,O O O O B-deny#material O O
Hang nay sx tai tquoc hay vn vay b,ask_confirm,O O O O O O B-ask_confirm#origin O O
Dày bn b oi,request#size,O O O O
Đây là xe du lịch tập đi hay xe vậy shop?,ask_confirm,O O B-ask_confirm#object_type I-ask_confirm#object_type I-ask_confirm#object_type O O O O O O
Nhg m ko thich quay tròn,deny,O O O O B-deny#object_type O
Loại này nhập của Đức fai ko bạn,ask_confirm,O O O O B-ask_confirm#origin O O O
Shop ơi bàn chải cho bé 18 tháng,inform,O O B-inform#object_type I-inform#object_type O O B-inform#age_of_use I-inform#age_of_use
bảo hành chính hãng 2 năm,inform,B-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee
Còn màu đỏ k sh,inform,O B-inform#color I-inform#color O O
Chatbot hay nguoi,ask_is_bot,O O O
ko phải 112cm,deny,O O B-deny#size
C ơi xe này của trung quốc ạ,ask_confirm,O O B-inform#object_type O O B-ask_confirm#origin I-ask_confirm#origin O
nhựa,inform,B-inform#material
Có mau trắng k ạ,ask_confirm,O B-ask_confirm#color I-ask_confirm#color O O
hi b ơi,greet,O O O
Đang chat với bot hay ng thế,ask_is_bot,O O O O O O O
ĐÚng rồi bạn,agree,O O O
có loại nôi cũi nào có thể dùng cho trẻ đến 3 tuổi k,inform,O O B-inform#object_type I-inform#object_type O O O O O O O B-inform#age_of_use I-inform#age_of_use O
có bảo hành ko bạn,request#guarantee,O O O O O
Hàng quảng châu ấy b,inform,O B-inform#origin I-inform#origin O O
Xe tap di co nhac do choi matela cobf giảm giá 20% ko shop,ask_confirm,B-inform#object_type I-inform#object_type I-inform#object_type O O O O B-inform#brand O B-ask_confirm#promotion I-ask_confirm#promotion I-ask_confirm#promotion O O
quay size s bn vay shop,request#price,B-inform#object_type B-inform#size O O O O
Nhưng ko thích nau,deny,O O O B-deny#color
Ghi xám hay màu be hả shop,ask_confirm,O O O B-ask_confirm#color I-ask_confirm#color O O
Có màu đỏ dương ko b,ask_confirm,O B-ask_confirm#color I-ask_confirm#color O O O
Trọng lượng 38kg ạ,inform,O O B-inform#weight O
Là của avent à b?,ask_confirm,O O B-ask_confirm#brand O O
Ghe nay khong nang chu shop,request#weight,B-inform#object_type O O O O O
Cái này chất liệu ngồi là bằng vải hay nilon vậy b?,ask_confirm,O O O O O O O O O B-ask_confirm#material O O
B ơi giường nhựa bên b giá bao nhiu b,request#price,O O B-inform#object_type B-inform#material O O O O O O
Sản phẩm này toàn bộ là silocon hả shop,ask_confirm,O O O O O O B-ask_confirm#material O O
K phải richel đấy đâu ạ,deny,O O B-deny#brand O O O
Minh muon mua noi nấu chao chậm 2.5l,inform,O O O B-inform#object_type I-inform#object_type I-inform#object_type O B-inform#size
Cái này của pigeon mà shop,ask_confirm,O O O B-ask_confirm#brand O O
Ban ơi bộ cầu trượt còn 1 bộ xanh kia giá bnhiu,request#price,O O O B-inform#object_type I-inform#object_type O O O B-inform#color O O O
Cái này cũng là của babymood a,ask_confirm,O O O O O B-ask_confirm#brand O
Phải xe của Mỹ ko?,ask_confirm,O O O B-ask_confirm#origin O
bằng cao su ah shop ?,ask_confirm,O B-ask_confirm#material I-ask_confirm#material O O O
Máy hút mũi có bảo hành k c,request#guarantee,B-inform#object_type I-inform#object_type I-inform#object_type O O O O O
790k xe vàng à b,ask_confirm,B-inform#price O B-ask_confirm#color O O
ko phai medel ah,deny,O O B-deny#brand O
Hang xuat xu o nhat đúng k shop,ask_confirm,O O O O B-ask_confirm#origin O O O
M ko thích đồ trung quốc đâu,deny,O O O O B-deny#origin I-deny#origin O
Người hay chatbot th ạ,ask_is_bot,O O O O O
Hàng toys house chính hãng ah,ask_confirm,O B-ask_confirm#brand I-ask_confirm#brand O O O
Nhà e có sữa tắm chicco yến mạch ko nhỉ?,inform,O O O B-inform#object_type I-inform#object_type B-inform#brand O O O O
phải ghe k a,ask_confirm,O B-ask_confirm#object_type O O
K fai 3-4 triệu,deny,O O B-deny#price I-deny#price
K phải là sat ạ,deny,O O O B-deny#material O
k phải 200 mấy,deny,O O B-deny#price I-deny#price
em cam on,thanks,O O O
xe đẩy vovo travel màu đen còn k shop ơi? giá bn vậy ?,request#price,B-inform#object_type I-inform#object_type B-inform#brand I-inform#brand B-inform#color I-inform#color O O O O O O O O
